id,rank,list,lemma,variants,pos,gender,sense_count,gloss,freq
fiction_000503,503,fiction,bemoeien (zich),,verb,,1,to interfere,2.2
fiction_000504,504,fiction,schoot,,noun,de,1,lap,1.73
fiction_000505,505,fiction,zeuren,,verb,,1,"to whine, to nag",1.74
fiction_000506,506,fiction,snuiven,,verb,,1,to sniff,0.88
fiction_000507,507,fiction,overvallen,,verb,,1,"to surprise, to overtake",2.68
fiction_000508,508,fiction,langzamerhand,,adv,,1,gradually,1.45
fiction_000509,509,fiction,schedel,,noun,de,1,skull,1.06
fiction_000510,510,fiction,deuropening,,noun,de,1,doorway,0.54
fiction_000511,511,fiction,onderdrukken,,verb,,1,to suppress,1.95
fiction_000512,512,fiction,likken,,verb,,1,to lick,0.97
fiction_000513,513,fiction,afwezig,,adj,,1,absent,2.29
fiction_000514,514,fiction,krul,,noun,de,1,curl,0.78
fiction_000515,515,fiction,giechelen,,verb,,1,to giggle,0.63
fiction_000516,516,fiction,dekken,,verb,,1,to cover,2.36
fiction_000517,517,fiction,kont,,noun,de,1,bottom,1.18
fiction_000518,518,fiction,verbeelding,,noun,de,1,imagination,2.1
fiction_000519,519,fiction,versleten,,adj,,1,worn,1.75
fiction_000520,520,fiction,grootmoeder,,noun,de,1,grondmother,1.52
fiction_000521,521,fiction,ontroeren,,verb,,1,to move,1.37
fiction_000522,522,fiction,amuseren (zich),,verb,,1,to amuse,2.11
fiction_000523,523,fiction,bek,,noun,de,1,mouth,1.55
fiction_000524,524,fiction,schaamte,,noun,de,1,shame,1.24
fiction_000525,525,fiction,portret,,noun,het,1,portrait,3.14
fiction_000526,526,fiction,aardappel,,noun,de,1,potato,1.83
fiction_000527,527,fiction,plas,,noun,de,1,puddle,1.46
fiction_000528,528,fiction,ruw,,adj,,1,rough,2.02
fiction_000529,529,fiction,spoelen,,verb,,1,to wash,1.39
fiction_000530,530,fiction,hel,,noun,de,1,hell,2.26
fiction_000531,531,fiction,haasten (zich),,verb,,1,to hurry,1.09
fiction_000532,532,fiction,lichten,,verb,,1,to lift,2.64
fiction_000533,533,fiction,begrafenis,,noun,de,1,funeral,2.15
fiction_000534,534,fiction,engel,,noun,de,1,angel,2.06
fiction_000535,535,fiction,irriteren,,verb,,1,to irritate,1.49
fiction_000536,536,fiction,onrustig,,adj,,1,restless,1.32
fiction_000537,537,fiction,huiskamer,,noun,de,1,living room,1.27
fiction_000538,538,fiction,sok,,noun,de,1,sock,1.15
fiction_000539,539,fiction,verrassing,,noun,de,1,surprise,5.03
fiction_000540,540,fiction,uitgeput,,adj,,1,exhausted,1.49
fiction_000541,541,fiction,groeten,,verb,,1,to greet,0.81
fiction_000542,542,fiction,rinkelen,,verb,,1,to ring,1.08
fiction_000543,543,fiction,struikelen,,verb,,1,to stumble,1.22
fiction_000544,544,fiction,bewondering,,noun,de,1,admiration,1.69
fiction_000545,545,fiction,ontwijken,,verb,,1,to avoid,1.49
fiction_000546,546,fiction,prikken,,verb,,1,to prick,1.66
fiction_000547,547,fiction,wanhoop,,noun,de,1,despair,1.38
fiction_000548,548,fiction,lusten,,verb,,1,to like,1.74
fiction_000549,549,fiction,zonlicht,,noun,het,1,sunlight,0.91
fiction_000550,550,fiction,hak,,noun,de,1,heel,1.39
fiction_000551,551,fiction,ontwaken,,verb,,1,to wake up,1.03
fiction_000552,552,fiction,wijf,,noun,het,1,"woman, broad",0.97
fiction_000553,553,fiction,bladeren,,verb,,1,to glance through,0.74
fiction_000554,554,fiction,halfuur,,noun,het,1,half (an) hour,2.75
fiction_000555,555,fiction,kaars,,noun,de,1,candle,1.86
fiction_000556,556,fiction,opluchting,,noun,de,1,relief,1.61
fiction_000557,557,fiction,zolder,,noun,de,1,loft,1.72
fiction_000558,558,fiction,verdomd,,adj,,1,damn(ed),0.82
fiction_000559,559,fiction,loslaten,,verb,,1,"to let go, to release",1.99
fiction_000560,560,fiction,begroeten,,verb,,1,to greet,1.16
fiction_000561,561,fiction,piepen,,verb,,1,to squeak,1.04
fiction_000562,562,fiction,sigaar,,noun,de,1,cigar,0.89
fiction_000563,563,fiction,kraan,,noun,de,1,"tap, crane",1.81
fiction_000564,564,fiction,verheffen (zich),,verb,,1,to rise,1.75
fiction_000565,565,fiction,venster,,noun,het,1,window,1.44
fiction_000566,566,fiction,lap,,noun,de,1,rag,1.34
fiction_000567,567,fiction,voetstap,,noun,de,1,footstep,0.56
fiction_000568,568,fiction,uitsteken,,verb,,2,to hold out|to stick/ stand out,1.41
fiction_000569,569,fiction,driftig,,adj,,1,"angry, short-tempered",0.76
fiction_000570,570,fiction,hoer,,noun,de,1,whore,1.32
fiction_000571,571,fiction,verbijsteren,,verb,,1,to bewilder,1.19
fiction_000572,572,fiction,eigenaardig,,adj,,1,peculiar,1.3
fiction_000573,573,fiction,douche,,noun,de,1,shower,2.09
fiction_000574,574,fiction,spier,,noun,de,1,muscle,1.6
fiction_000575,575,fiction,opbellen,,verb,,1,to call (up),1.15
fiction_000576,576,fiction,handdoek,,noun,de,1,towel,1.31
fiction_000577,577,fiction,gevel,,noun,de,1,façade,2.27
fiction_000578,578,fiction,schelden,,verb,,1,to curse,1.65
fiction_000579,579,fiction,bot,,noun,het,1,bone,1.85
fiction_000580,580,fiction,straal,,noun,de,1,beam,1.51
fiction_000581,581,fiction,emmer,,noun,de,1,bucket,1.26
fiction_000582,582,fiction,snor,,noun,de,1,moustache,1.0
fiction_000583,583,fiction,grauw,,adj,,1,grey,0.89
fiction_000584,584,fiction,vluchtig,,adj,,1,"brief, quick",0.81
fiction_000585,585,fiction,persen,,verb,,1,to press,1.33
fiction_000586,586,fiction,plechtig,,adj,,1,solemn,1.23
fiction_000587,587,fiction,mand,,noun,de,1,basket,1.29
fiction_000588,588,fiction,meegaan,,verb,,1,to go (along) with,1.96
fiction_000589,589,fiction,ontgaan,,verb,,1,to escape,1.51
fiction_000590,590,fiction,intens,,adj,,1,intense,2.27
fiction_000591,591,fiction,vergeven,,verb,,1,to forgive,1.79
fiction_000592,592,fiction,tamelijk,,adv,,1,rather,1.69
fiction_000593,593,fiction,troost,,noun,de,1,comfort,1.59
fiction_000594,594,fiction,baard,,noun,de,1,beard,1.24
fiction_000595,595,fiction,poetsen,,verb,,1,to clean,1.51
fiction_000596,596,fiction,verbreken,,verb,,1,to break up/off,2.21
fiction_000597,597,fiction,wringen,,verb,,1,to worm,1.62
fiction_000598,598,fiction,tapijt,,noun,het,1,carpet,1.21
fiction_000599,599,fiction,zenuw,,noun,de,1,nerve,1.85
fiction_000600,600,fiction,geheimzinnig,,adj,,1,mysterious,0.99
fiction_000601,601,fiction,volmaakt,,adj,,1,perfect,0.8
fiction_000602,602,fiction,koek,koekje,noun,de/het,1,biscuit,1.84
fiction_000603,603,fiction,schuur,,noun,de,1,"barn, shed",1.21
fiction_000604,604,fiction,nietwaar,,interj,,1,is(n’t) it,1.07
fiction_000605,605,fiction,spijten,,verb,,1,to regret,1.01
fiction_000606,606,fiction,vrijen,,verb,,1,to make love,1.18
fiction_000607,607,fiction,horizon,,noun,de,1,horizon,1.14
fiction_000608,608,fiction,daarnet,,adv,,1,just (now),0.91
fiction_000609,609,fiction,hok,,noun,het,1,shed,1.15
fiction_000610,610,fiction,meubel,,noun,het,1,piece of furniture,1.77
fiction_000611,611,fiction,erachter,,adv,,1,"behind (it, them)",1.71
fiction_000612,612,fiction,knopen,,verb,,1,"to knot, to tie",1.42
fiction_000613,613,fiction,druipen,,verb,,1,to drip,0.9
fiction_000614,614,fiction,stiekem,,adj,,1,secret,2.02
fiction_000615,615,fiction,spannen (zich),,verb,,1,"to tense, to tighten",1.97
fiction_000616,616,fiction,soep,,noun,de,1,soup,1.79
fiction_000617,617,fiction,geduldig,,adj,,1,patient,1.03
fiction_000618,618,fiction,zweten,,verb,,1,to sweat,1.0
fiction_000619,619,fiction,staal,,noun,het,1,steel,2.87
fiction_000620,620,fiction,geleiden,,verb,,1,"to guide, to lead",1.96
fiction_000621,621,fiction,ongerust,,adj,,1,anxious,1.59
fiction_000622,622,fiction,uitstrekken,,verb,,1,to reach out,1.24
fiction_000623,623,fiction,balkon,,noun,het,1,balcony,1.18
fiction_000624,624,fiction,nest,,noun,het,1,nest,1.92
fiction_000625,625,fiction,wagen (zich),,verb,,1,to risk,2.88
fiction_000626,626,fiction,kier,,noun,de,1,crack,0.73
fiction_000627,627,fiction,linkerhand,,noun,de,1,left hand,0.66
fiction_000628,628,fiction,wal,,noun,de,1,quay,1.78
fiction_000629,629,fiction,grommen,,verb,,1,to growl,0.62
fiction_000630,630,fiction,onverschillig,,adj,,1,indifferent,0.72
fiction_000631,631,fiction,drempel,,noun,de,1,"threshold, doorstep",1.88
fiction_000632,632,fiction,smeren,,verb,,1,"to spread, to butter",1.57
fiction_000633,633,fiction,omhelzen,,verb,,1,to embrace,0.75
fiction_000634,634,fiction,kaak,,noun,de,1,jaw,1.49
fiction_000635,635,fiction,ketting,,noun,de,1,chain,1.44
fiction_000636,636,fiction,onttrekken (zich),,verb,,1,to withdraw,1.4
fiction_000637,637,fiction,overheen,,adv,,1,"across, over",1.24
fiction_000638,638,fiction,minnaar,,noun,de,1,lover,0.99
fiction_000639,639,fiction,onvermijdelijk,,adj,,1,inevitable,2.87
fiction_000640,640,fiction,verheugen (zich),,verb,,1,to be happy,1.66
fiction_000641,641,fiction,nieuwsgierigheid,,noun,de,1,curiosity,1.04
fiction_000642,642,fiction,oneindig,,adj,,1,infinite,1.4
fiction_000643,643,fiction,genot,,noun,het,1,delight,1.11
fiction_000644,644,fiction,treurig,,adj,,1,sad,1.06
fiction_000645,645,fiction,knielen,,verb,,1,to kneel,0.53
fiction_000646,646,fiction,voorbijgaan,,verb,,1,to pass,1.37
fiction_000647,647,fiction,scène,,noun,de,1,scene,2.86
fiction_000648,648,fiction,verdiepen (zich),,verb,,1,"to go into, to be caught up in",1.79
fiction_000649,649,fiction,plagen,,verb,,1,to tease,1.57
fiction_000650,650,fiction,gretig,,adj,,1,eager,1.97
fiction_000651,651,fiction,mat,,noun,de,1,mat,1.49
fiction_000652,652,fiction,vingertop,,noun,de,1,fingertip,0.48
fiction_000653,653,fiction,afschuwelijk,,adj,,1,horrible,1.29
fiction_000654,654,fiction,wankelen,,verb,,1,to stagger,0.88
fiction_000655,655,fiction,dof,,adj,,1,dull,0.68
fiction_000656,656,fiction,krijsen,,verb,,1,"to shriek, to scream",0.73
fiction_000657,657,fiction,snikken,,verb,,1,to sob,0.54
fiction_000658,658,fiction,erom,,adv,,1,around it,1.72
fiction_000659,659,fiction,blinken,,verb,,1,to shine,1.34
fiction_000660,660,fiction,wenken,,verb,,1,to beckon,0.74
fiction_000661,661,fiction,kruisen,,verb,,1,to cross,1.55
fiction_000662,662,fiction,razen,,verb,,2,to race|to rage,1.28
fiction_000663,663,fiction,hijzelf,,pron,,1,himself,1.2
fiction_000664,664,fiction,opendoen,,verb,,1,to open,0.81
fiction_000665,665,fiction,koperen,,adj,,1,copper,0.7
fiction_000666,666,fiction,fraai,,adj,,1,beautiful,3.9
fiction_000667,667,fiction,whisky,,noun,de,1,whisky,0.71
fiction_000668,668,fiction,gebaren,,verb,,1,to gesture,0.6
fiction_000669,669,fiction,villa,,noun,de,1,villa,2.33
fiction_000670,670,fiction,verontwaardigd,,adj,,1,"outraged, indignant",1.38
fiction_000671,671,fiction,krabben,,verb,,1,to scratch,0.84
fiction_000672,672,fiction,zweren,,verb,,1,to swear,1.71
fiction_000673,673,fiction,oprapen,,verb,,1,to pick up,1.35
fiction_000674,674,fiction,kachel,,noun,de,1,"stove, heater",0.7
fiction_000675,675,fiction,verzinken,,verb,,1,to sink,0.67
fiction_000676,676,fiction,bloeden,,verb,,1,to bleed,1.32
fiction_000677,677,fiction,tik,,noun,de,1,tap,1.18
fiction_000678,678,fiction,rillen,,verb,,1,to shiver,0.47
fiction_000679,679,fiction,doodstil,,adj,,1,stock-still,0.46
fiction_000680,680,fiction,raadsel,,noun,het,1,mystery,1.81
fiction_000681,681,fiction,onrust,,noun,de,1,unrest,2.44
fiction_000682,682,fiction,onhandig,,adj,,1,awkward,1.17
fiction_000683,683,fiction,beroerd,,adj,,1,miserable,1.28
fiction_000684,684,fiction,poes,,noun,de,1,cat,1.05
fiction_000685,685,fiction,kraag,,noun,de,1,collar,0.99
fiction_000686,686,fiction,fronsen,,verb,,1,to frown,0.71
fiction_000687,687,fiction,huiveren,,verb,,1,to shiver,0.59
fiction_000688,688,fiction,overhandigen,,verb,,1,to hand (over),2.46
fiction_000689,689,fiction,tafereel,,noun,het,1,scene,1.4
fiction_000690,690,fiction,stikken,,verb,,1,to choke,1.04
fiction_000691,691,fiction,vreten,,verb,,1,to stuff,1.05
fiction_000692,692,fiction,daarachter,,adv,,1,"behind it, behind them",1.02
fiction_000693,693,fiction,echtpaar,,noun,het,1,couple,2.56
fiction_000694,694,fiction,ernst,,noun,de,1,seriousness,1.75
fiction_000695,695,fiction,vergaan,,verb,,1,to perish,1.69
fiction_000696,696,fiction,kroeg,,noun,de,1,pub,1.15
fiction_000697,697,fiction,brok,,noun,de/het,1,piece,1.56
fiction_000698,698,fiction,krankzinnig,,adj,,1,insane,0.81
fiction_000699,699,fiction,blaffen,,verb,,1,to bark,0.74
fiction_000700,700,fiction,vensterbank,,noun,de,1,windowsill,0.5
fiction_000701,701,fiction,bewustzijn,,noun,het,1,awareness,1.53
fiction_000702,702,fiction,schuifelen,,verb,,1,to shuffle,0.53
fiction_000703,703,fiction,gek,,noun,de,1,"fool, idiot",1.62
fiction_000704,704,fiction,cirkel,,noun,de,1,circle,1.57
fiction_000705,705,fiction,kleven,,verb,,1,to stick,1.44
fiction_000706,706,fiction,urenlang,,adj,,1,"endless, for hours",1.31
fiction_000707,707,fiction,smerig,,adj,,1,dirty,1.18
fiction_000708,708,fiction,knaap,,noun,de,1,boy,1.1
fiction_000709,709,fiction,duister,,noun,het,1,dark,0.91
fiction_000710,710,fiction,wapperen,,verb,,1,to blow,0.84
fiction_000711,711,fiction,kauwen,,verb,,1,to chew,0.63
fiction_000712,712,fiction,afkeer,,noun,de,1,aversion,1.37
fiction_000713,713,fiction,opdat,,conj,,1,so that,1.68
fiction_000714,714,fiction,ontdoen,,verb,,1,"to remove, to discard",1.41
fiction_000715,715,fiction,lepel,,noun,de,1,spoon,0.88
fiction_000716,716,fiction,verlossen,,verb,,1,"to release, to free",1.96
fiction_000717,717,fiction,Hollands,,adj,,1,Dutch,1.88
fiction_000718,718,fiction,zinken,,verb,,1,to sink,1.25
fiction_000719,719,fiction,oprecht,,adj,,1,sincere,1.85
fiction_000720,720,fiction,veer,,noun,de,2,feather|spring,1.44
fiction_000721,721,fiction,opschieten,,verb,,1,to hurry up,1.01
fiction_000722,722,fiction,aanblik,,noun,de,1,sight,0.72
fiction_000723,723,fiction,ernaast,,adv,,1,"next to it, beside it",1.12
fiction_000724,724,fiction,menigte,,noun,de,1,crowd,1.04
fiction_000725,725,fiction,neuken,,verb,,1,to screw,0.67
fiction_000726,726,fiction,knipperen,,verb,,1,to blink,0.57
fiction_000727,727,fiction,ergernis,,noun,de,1,annoyance,1.77
fiction_000728,728,fiction,slank,,adj,,1,slim,1.08
fiction_000729,729,fiction,triomfantelijk,,adj,,1,triumphant,0.68
fiction_000730,730,fiction,rek,,noun,het,1,rack,1.47
fiction_000731,731,fiction,vermoeien,,verb,,1,to tire (out),0.99
fiction_000732,732,fiction,opschrijven,,verb,,1,to write down,1.51
fiction_000733,733,fiction,misselijk,,adj,,1,sick,1.05
fiction_000734,734,fiction,verven,,verb,,1,to paint,1.15
fiction_000735,735,fiction,benauwd,,adj,,1,stuffy,0.72
fiction_000736,736,fiction,nauwkeurig,,adj,,1,accurate,1.73
fiction_000737,737,fiction,kruk,,noun,de,1,stool,0.66
fiction_000738,738,fiction,hulpeloos,,adj,,1,helpless,0.59
fiction_000739,739,fiction,innerlijk,,adj,,1,inner,1.32
fiction_000740,740,fiction,eeuwigheid,,noun,de,1,eternity,0.86
fiction_000741,741,fiction,rond,rondje,noun,het,1,round,3.22
fiction_000742,742,fiction,voorlezen,,verb,,1,to read (aloud),1.59
fiction_000743,743,fiction,stampen,,verb,,1,to stamp,1.48
fiction_000744,744,fiction,deksel,,noun,de/het,1,lid,1.21
fiction_000745,745,fiction,ditmaal,,adv,,1,this time,1.48
fiction_000746,746,fiction,rots,,noun,de,1,rock,1.26
fiction_000747,747,fiction,verschuilen (zich),,verb,,1,to hide,1.35
fiction_000748,748,fiction,plooi,,noun,de,1,"pleat, crease",1.18
fiction_000749,749,fiction,ofschoon,,conj,,1,although,0.74
fiction_000750,750,fiction,wreed,,adj,,1,cruel,1.6
fiction_000751,751,fiction,nalaten,,verb,,2,to refrain from|to leave,1.69
fiction_000752,752,fiction,gelaat,,noun,het,1,face,0.79
fiction_000753,753,fiction,stuiten,,verb,,1,to encounter,3.29
fiction_000754,754,fiction,gracht,,noun,de,1,canal,1.7
fiction_000755,755,fiction,dominee,,noun,de,1,vicar,1.15
fiction_000756,756,fiction,sla,,noun,de,1,lettuce,0.95
fiction_000757,757,fiction,leegte,,noun,de,1,emptiness,0.83
fiction_000758,758,fiction,berusten,,verb,,1,to resign oneself to,1.58
fiction_000759,759,fiction,doven,,verb,,1,to extinguish,1.31
fiction_000760,760,fiction,vermoeid,,adj,,1,tired,0.85
fiction_000761,761,fiction,wikkelen,,verb,,1,to wrap,0.73
fiction_000762,762,fiction,afwezigheid,,noun,de,1,absence,2.81
fiction_000763,763,fiction,dorst,,noun,de,1,thirst,0.84
fiction_000764,764,fiction,smelten,,verb,,1,to melt,1.69
fiction_000765,765,fiction,kil,,adj,,1,chilly,1.29
fiction_000766,766,fiction,loeren,,verb,,1,to peek,0.81
fiction_000767,767,fiction,verpleegster,,noun,de,1,nurse,1.16
fiction_000768,768,fiction,kletsen,,verb,,1,to chat,1.12
fiction_000769,769,fiction,hullen,,verb,,1,to wrap,1.05
fiction_000770,770,fiction,hoesten,,verb,,1,to cough,0.91
fiction_000771,771,fiction,ongewoon,,adj,,1,unusual,1.8
fiction_000772,772,fiction,openstaan,,verb,,1,to be open,1.53
fiction_000773,773,fiction,schrapen,,verb,,1,to scrape,0.53
fiction_000774,774,fiction,schijn,,noun,de,1,appearance,1.82
fiction_000775,775,fiction,long,,noun,de,1,lung,1.54
fiction_000776,776,fiction,verdragen,,verb,,1,to bear,1.31
fiction_000777,777,fiction,gebed,,noun,het,1,prayer,1.1
fiction_000778,778,fiction,eraf,,adv,,1,off,1.46
fiction_000779,779,fiction,roeren,,verb,,1,to stir,1.31
fiction_000780,780,fiction,aanrecht,,noun,de/het,1,kitchen sink,0.48
fiction_000781,781,fiction,onderbroek,,noun,de,1,underpants,0.8
fiction_000782,782,fiction,verbeelden (zich),,verb,,1,to imagine,0.77
fiction_000783,783,fiction,brommen,,verb,,1,to mutter,0.6
fiction_000784,784,fiction,stam,,noun,de,1,trunk,2.07
fiction_000785,785,fiction,riem,,noun,de,2,belt|oar,1.38
fiction_000786,786,fiction,envelop,,noun,de,1,envelope,0.59
fiction_000787,787,fiction,eronder,,adv,,1,below,1.14
fiction_000788,788,fiction,uitzoeken,,verb,,1,"to select, to choose",1.86
fiction_000789,789,fiction,flard,,noun,de,1,fragment,0.8
fiction_000790,790,fiction,geweer,,noun,het,1,gun,1.45
fiction_000791,791,fiction,matras,,noun,de/het,1,mattress,0.99
fiction_000792,792,fiction,grijns,,noun,de,1,grin,0.69
fiction_000793,793,fiction,verschijning,,noun,de,1,appearance,1.36
fiction_000794,794,fiction,gapen,,verb,,1,to yawn,0.91
fiction_000795,795,fiction,erf,,noun,het,1,yard,0.73
fiction_000796,796,fiction,spuiten,,verb,,1,"to squirt, to spray",1.57
fiction_000797,797,fiction,rommel,,noun,de,1,clutter,1.31
fiction_000798,798,fiction,woest,,adj,,1,fierce,1.14
fiction_000799,799,fiction,verdwalen,,verb,,1,to get lost,1.04
fiction_000800,800,fiction,kuil,,noun,de,1,"pit, hole",0.59
fiction_000801,801,fiction,bejaard,,adj,,1,"elderly, aged",2.16
fiction_000802,802,fiction,verdrinken,,verb,,1,to drown,1.51
fiction_000803,803,fiction,konijn,,noun,het,1,rabbit,1.49
fiction_000804,804,fiction,heimwee,,noun,de/het,1,homesickness,1.07
fiction_000805,805,fiction,glippen,,verb,,1,to slip,0.97
fiction_000806,806,fiction,doodgaan,,verb,,1,to die,0.86
fiction_000807,807,fiction,borrel,,noun,de,1,drink,0.75
fiction_000808,808,fiction,beker,,noun,de,1,cup,4.55
fiction_000809,809,fiction,bediende,,noun,de,1,"servant, waiter",2.12
fiction_000810,810,fiction,hinderen,,verb,,1,"to impede, to hinder",1.51
fiction_000811,811,fiction,pest,,noun,de,1,plague,0.95
fiction_000812,812,fiction,brutaal,,adj,,1,cheeky,1.78
fiction_000813,813,fiction,vergissing,,noun,de,1,mistake,1.53
fiction_000814,814,fiction,krimpen,,verb,,1,to shrink,1.35
fiction_000815,815,fiction,machteloos,,adj,,1,powerless,1.29
fiction_000816,816,fiction,bedwingen,,verb,,1,to suppress,0.92
fiction_000817,817,fiction,aanraking,,noun,de,1,touch,1.55
fiction_000818,818,fiction,kerkhof,,noun,het,1,cemetery,1.5
fiction_000819,819,fiction,niettemin,,adv,,1,nevertheless,2.95
fiction_000820,820,fiction,intiem,,adj,,1,intimate,1.69
fiction_000821,821,fiction,stilstand,,noun,de,1,standstill,1.43
fiction_000822,822,fiction,zeep,,noun,de,1,soap,1.32
fiction_000823,823,fiction,stormen,,verb,,1,to be stormy,1.0
fiction_000824,824,fiction,reusachtig,,adj,,1,huge,1.39
fiction_000825,825,fiction,wippen,,verb,,1,to hop,0.99
fiction_000826,826,fiction,vork,,noun,de,1,fork,0.85
fiction_000827,827,fiction,janken,,verb,,1,to whine,0.76
fiction_000828,828,fiction,golven,,verb,,1,"to wave, to flow",0.66
fiction_000829,829,fiction,jaloezie,,noun,de,2,jealousy|blind,1.05
fiction_000830,830,fiction,gieren,,verb,,1,to scream,0.7
fiction_000831,831,fiction,rijzen,,verb,,1,"to rise, to arise",1.92
fiction_000832,832,fiction,verdringen,,verb,,1,to push away,1.43
fiction_000833,833,fiction,omheen,,adv,,1,around,0.92
fiction_000834,834,fiction,metalen,,adj,,1,metal,1.58
fiction_000835,835,fiction,onaangenaam,,adj,,1,unpleasant,1.01
fiction_000836,836,fiction,prijzen,,verb,,1,to praise,2.41
fiction_000837,837,fiction,schrift,,noun,het,2,writing|notebook,0.98
fiction_000838,838,fiction,weiland,,noun,het,1,meadow,0.98
fiction_000839,839,fiction,sleuren,,verb,,1,to drag,1.45
fiction_000840,840,fiction,uitlaten,,verb,,2,to take out|to express (onesel,1.24
fiction_000841,841,fiction,modder,,noun,de,1,mud,1.18
fiction_000842,842,fiction,bleek,,adj,,1,pale,0.85
fiction_000843,843,fiction,sjaal,,noun,de,1,scarf,0.82
fiction_000844,844,fiction,ader,,noun,de,1,vein,0.72
fiction_000845,845,fiction,hoogstens,,adv,,1,at the most,1.35
fiction_000846,846,fiction,doorzichtig,,adj,,1,transparent,1.0
