id,example_order,example_nl
fiction_000597,1,Hij wrong zich door een gat in de planken in het souterrain.
fiction_000598,1,Ze gaat op het tapijt aan de andere kant van de deur zitten.
fiction_000599,1,Ik heb geen oog dichtgedaan van de zenuwen.
fiction_000600,1,De maan liet een geheimzinnig licht schijnen over de rotsen.
fiction_000601,1,Ze zegt dat ze hier pas volmaakt gelukkig is.
fiction_000602,1,Ze doopte haar koek in haar kop koffie.
fiction_000602,2,Toen hebben we in haar keuken koekjes gebakken.
fiction_000603,1,Achter het pand lag een weiland waarop een schuur stond.
fiction_000604,1,"Men kan de tijd niet terugzetten, nietwaar?"
fiction_000605,1,Het spijt me dat ik dat van daarnet allemaal tegen je gezegd heb.
fiction_000606,1,In een kuil ligt een koppeltje te vrijen.
fiction_000607,1,Om precies negen uur is het laatste restje van de zon achter de horizon weggezakt.
fiction_000608,1,De postbode heeft ons daarnet nog gezien.
fiction_000609,1,Hij leunde tegen het hok.
fiction_000610,1,Op enkele goedkope meubelen na was het vertrek bij na leeg.
fiction_000611,1,Ze staarden naar het fabriekje en naar de weilanden erachter.
fiction_000612,1,De jongeman kon zijn das niet knopen.
fiction_000613,1,Het water droop glinsterend van de muur.
fiction_000614,1,Hij maakt geen stiekeme afspraakjes meer met zijn secretaresse.
fiction_000615,1,Ik voel hoe zijn spieren zich spannen bij iedere voorzichtige stap.
fiction_000616,1,Hij houdt zijn neus boven de pan soep.
fiction_000617,1,Het was een vriendelijke en geduldige jongen.
fiction_000618,1,In een rubber jas ga je zweten.
fiction_000619,1,Op een kostbare bank van leer en staal zit hij een weinig onderuitgezakt.
fiction_000620,1,De engelen geleiden haar naar het paradijs.
fiction_000621,1,Een ongeruste man zou de vermissing van zijn vrouw onmiddellijk aangeven.
fiction_000622,1,Onder het gesteven beddengoed zal ze haar armen naar hem uitstrekken.
fiction_000623,1,Op de eerste verdieping hadden ze rond het huis een balkon met een balustrade getimmerd.
fiction_000624,1,Het vogeltje schrok zo dat hij meteen het nest verliet.
fiction_000625,1,Ik waag me niet ver omdat ik bang ben te verdwalen.
fiction_000626,1,Zachtjes opent ze het raam op een kier.
fiction_000627,1,Mijn linkerhand tastte naar de schakelaar en haalde hem over.
fiction_000628,1,Vroeger werden vrachtschepen over de Maas gesleept door een rijtje mannen op de wal.
fiction_000629,1,Hij begon te grommen en te snuiven als een echt wild zwijn.
fiction_000630,1,De onverschillige kerel doet zijn werk niet goed.
fiction_000631,1,De vrouw wachtte op de drempel van haar woning de familie en gasten af.
fiction_000632,1,Hij zit met blote voeten aan tafel een boterham te smeren.
fiction_000633,1,Zonder iets te zeggen omhelsde ik haar en drukte mijn gezicht in haar hals.
fiction_000634,1,Hij perste zijn kaken op elkaar en hinkte naar beneden.
fiction_000635,1,Ze had een prachtige rode jurk aan en een gouden ketting om.
fiction_000636,1,Al een poosje is ze zich vaag bewust van een aanwezigheid die zich aan haar waarneming onttrekt.
fiction_000637,1,Hij nam zijn boek op en staarde er overheen.
fiction_000638,1,Ze herinnert zich de ogen van haar minnaars.
fiction_000639,1,Dat leidt weer tot de onvermijdelijke vraag wat er dan wel is gebeurd.
fiction_000640,1,Ik verheugde me verschrikkelijk op het etentje.
fiction_000641,1,Mijn ergernis maakte enigszins plaats voor nieuwsgierigheid.
fiction_000642,1,Hij zag het met een gevoel van oneindige opluchting.
fiction_000643,1,Het werkelijk genot moest nog beginnen.
fiction_000644,1,Waarom moeten treurige mensen altijd getroost worden?
fiction_000645,1,Hij knielde voor haar om haar schaatsen te controleren.
fiction_000646,1,Het ogenblik was voorbijgegaan en toen had zij weer gezwegen.
fiction_000647,1,De scènes zijn voorzien van duidelijke ondertitels die ook zonder bril te lezen zijn.
fiction_000648,1,Ze verdiepte zich weer in de krant.
fiction_000649,1,Berber plaagde hem met zijn overslaande stem.
fiction_000650,1,Hij toonde zich een gretige leerling.
fiction_000651,1,We lieten onze schoenen achter op de mat.
fiction_000652,1,Onze vingertoppen raakten elkaar en ik zag haar hand en haar arm trillen.
fiction_000653,1,Het opruimen van andersmans troep vind ik echt afschuwelijk werk.
fiction_000654,1,Hij wankelde naar de bank en viel terstond in slaap.
fiction_000655,1,Zij staarde met doffe ogen naar de muur.
fiction_000656,1,Ze gilt en ze krijst dat het door het hele huis te horen is.
fiction_000657,1,Zij sloeg haar handen voor de ogen en snikte.
fiction_000658,1,Het cadeau was verpakt met een strik erom.
fiction_000659,1,Hun huiden blonken als zilver.
fiction_000660,1,Hij wenkt dat ze mee moet gaan en reikt haar zijn verrekijker over.
fiction_000661,1,Weer kruisten we de boulevard om naar het kleine café te gaan dichtbij het hotel.
fiction_000662,1,Het verkeer raasde langs ons heen.
fiction_000662,2,Het beest raasde als een dolle heen en weer.
fiction_000663,1,Hijzelf had het me gevraagd.
fiction_000664,1,Er werd aan de poort gebeld en hij ging opendoen.
fiction_000665,1,Het koperen plaatje naast de deur verschafte meer uitleg.
fiction_000666,1,Onder de platanen is een fraai terras gekomen.
fiction_000667,1,Een beetje onrustig dronken ze aan de bar van hun whisky.
fiction_000668,1,Ze zei niets en gebaarde dat hij haar moest volgen.
fiction_000669,1,Via de veranda betraden ze de moderne villa.
fiction_000670,1,Moeder en vader staan er verontwaardigd bij.
fiction_000671,1,Bomdal krabde op zijn hoofd.
fiction_000672,1,Men zou kunnen zweren dat iemand het huis verplaatst had.
fiction_000673,1,Ik raapte mijn fiets op uit de greppel.
fiction_000674,1,De kachel kon niet aan omdat we vergeten hadden petroleum te halen.
fiction_000675,1,In gedachten verzonken wandelde hij naar huis.
fiction_000676,1,Hij viel en bloedde uit zijn neus.
fiction_000677,1,Nu stapte hij onverhoeds binnen na een stevige tik op de deur.
fiction_000678,1,Als je rilt produceert het lichaam warmte om de lichaamstemperatuur op peil te houden.
fiction_000679,1,Ma deze mededeling was de hele klas doodstil.
fiction_000680,1,Het gehele raadsel is terug te brengen tot een kwestie van woordkeus!
fiction_000681,1,Bij de schipper leek het eerder verveling dan onrust die hem als een pendel heen en weer bewoog.
fiction_000682,1,Een onhandige poging haar even te omarmen weerde zij af.
fiction_000683,1,Ik voelde me bang en beroerd.
fiction_000684,1,In zijn hand had hij het schoteltje met melk voor de poezen.
fiction_000685,1,Ze greep aan weerskanten de kraag van haar overhemd.
fiction_000686,1,Ze fronst vragend het voorhoofd.
fiction_000687,1,Ze huiverde van zijn koude handen.
fiction_000688,1,Hij zou haar onder vier ogen haar cadeau kunnen overhandigen.
fiction_000689,1,Het gaf een nogal wonderlijk tafereel te zien.
fiction_000690,1,"Toen ik dreigde te stikken, haalde hij me naar boven."
fiction_000691,1,"Hij vrat alles, vis, vlees, kaas, worst."
fiction_000692,1,Het gordijn stond op een kier; daarachter had hij zoeven nog gestaan.
fiction_000693,1,Een ouder echtpaar stond op van tafel.
fiction_000694,1,De koning is te naïef om de ernst van de situatie in te zien.
fiction_000695,1,Op het binnenplein had het geleken alsof de wereld verging.
fiction_000696,1,Ik ging naar de kroeg.
fiction_000697,1,Er lagen brokken kalk op de vloer.
fiction_000698,1,We hebben een krankzinnig gesprek gehad.
fiction_000699,1,Honden blaffen in de verte.
fiction_000700,1,Valentijn zit op de vensterbank naar de buitenwereld te kijken.
fiction_000701,1,Ik geef de feiten zoals ze zich in mijn bewustzijn toen afspeelden.
fiction_000702,1,Ze schuifelen op kousenvoeten door de stad.
fiction_000703,1,Er rijden zoveel gekken rond tegenwoordig.
fiction_000704,1,Het kind begint met zijn wijsvinger cirkels op het stoffige raam te tekenen.
fiction_000705,1,De vochtige aarde kleeft aan zijn broek.
fiction_000706,1,Hij houdt van urenlange wandelingen over de heide.
fiction_000707,1,Het was een vreselijk smerig hotel.
fiction_000708,1,Serieus begon ik met de knaap aan de piano mijn plannen te bespreken.
fiction_000709,1,Langzaam raakten zijn ogen aan het duister gewend.
fiction_000710,1,Uit alle huizen wapperde de nationale driekleur.
fiction_000711,1,Ik beet er wel eens stukjes af en kauwde er dan een poosje op.
fiction_000712,1,Hij kreeg een bij na onoverkomelijke afkeer van de school.
fiction_000713,1,Hij was bereid haar van alles te geven opdat het haar goed mocht gaan.
fiction_000714,1,Mijn vader ontdoet zich van zijn kleren en maakt zich op om te baden.
fiction_000715,1,De vorken en messen en lepels waren ook van zwaar zilver.
fiction_000716,1,Hij verloste het kind uit zijn hachelijke positie.
fiction_000717,1,Een stevige Hollandse stamppot is niet te versmaden.
fiction_000718,1,Een van de schepen is gezonken.
fiction_000719,1,Zijn oprechte woorden deden haar goed.
fiction_000720,1,Boven in de lantaarn lag nog zijn grote warme nest van takken en veren.
fiction_000720,2,De veer in haar bed springt op.
fiction_000721,1,Ik moest opschieten anders zou ik te laat zijn.
fiction_000722,1,De aanblik van hun spel was aangenaam.
fiction_000723,1,Hij zette het kopje op een dienblad en de twee boterhammen op een stapeltje ernaast.
fiction_000724,1,Er verscheen plots een grote menigte op het dorpsplein.
fiction_000725,1,Ikwou gewoon maar even neuken.
fiction_000726,1,Wat knipperde hij met de oogleden!
fiction_000727,1,Coby kon maar met moeite haar ergernis verbergen.
fiction_000728,1,Ik had slanke heupen.
fiction_000729,1,Ze keek me met een triomfantelijk lachje aan.
fiction_000730,1,Hij bleef staan bij het rek.
fiction_000731,1,Het vermoeide hem om er elke dag op uit te moeten gaan.
fiction_000732,1,Ik heb alles opgeschreven wat ik wist.
fiction_000733,1,Ik werd misselijk van de stank.
fiction_000734,1,De deuren waren nog niet geverfd.
fiction_000735,1,Het primitieve huisje was klein en benauwd.
fiction_000736,1,Hij had een dagboek met nauwkeurige observaties bijgehouden.
fiction_000737,1,Daarna ging hij op een kruk naast het aanrecht zitten om een boodschappenlijstje op te stellen.
fiction_000738,1,Ik hief met een hulpeloos gebaar mijn handen in de hoogte.
fiction_000739,1,Oscar geeft zich over aan innerlijk hoongelach.
fiction_000740,1,Het lijkt een eeuwigheid geleden maar toch zie ik haar nu haarscherp voor me.
fiction_000741,1,Intussen liep Greetje steeds hetzelfde rondje in de tuin.
fiction_000742,1,"Toen hij ons er een stukje uit voorlas, moesten we alledrie lachen."
fiction_000743,1,Ze stampte op de grond en haar lichte ogen zagen zwart van verontwaardiging.
fiction_000744,1,Op het bed lag een koffer met opengeslagen deksel.
fiction_000745,1,Met beter materiaal construeerde ik ditmaal een enigszins wendbaar zeil.
fiction_000746,1,Het water was er altijd in beweging door de botsing met de rotsen.
fiction_000747,1,Samen met mijn broertje en zusje verschool ik me in een van de slaapkamers.
fiction_000748,1,Fabienne zuchtte en streek een denkbeeldige plooi in haar lichte jurk plat.
fiction_000749,1,"Andries was geslaagd voor zijn eerste jaar ingenieur, ofschoon de studie hem een nachtmerrie was geweest."
fiction_000750,1,Ik vind het een erg wrede wereld waarin wij leven.
fiction_000751,1,Ze kon niet nalaten naar hem te luisteren.
fiction_000751,2,Hij heeft zijn familie geen bezittingen nagelaten.
fiction_000752,1,Haar gelaat ontspande zich toen ze zag dat hij het meende.
fiction_000753,1,Een lange weg tegen de heuvel op en dan stuiten we ineens op een hoge muur.
fiction_000754,1,Langzaam fietsen de vrouwen langs de gracht.
fiction_000755,1,"‘We zullen er zondag voor bidden,’ beloofde de dominee afwezig."
fiction_000756,1,Vanmiddag zat er een slak op mijn sla.
fiction_000757,1,Haar angst vulde de leegte van het huis.
fiction_000758,1,Hij berustte niet bij voorbaat in een nederlaag en bleef aanvallen.
fiction_000759,1,Het licht op het toneel doofde langzaam.
fiction_000760,1,De vermoeide vrouw vroeg om water en iets te eten.
fiction_000761,1,Ik wikkelde de schilderijen in dekens.
fiction_000762,1,Tijdens mijn afwezigheid paste mijn moeder op mijn kind.
fiction_000763,1,Misschien had hij alleen maar erge dorst.
fiction_000764,1,Ze hebben het ijs meteen in de diepvriezer gedaan zodat het niet kan smelten.
fiction_000765,1,Na een uur tussen de kille lakens was hij nog steeds niet warm.
fiction_000766,1,Ik sloop uit bed en loerde door de gordijnen.
fiction_000767,1,Een verpleegster kwam de kamer binnen.
fiction_000768,1,Zij kletst oeverloos en zonder haperen.
fiction_000769,1,De duinen waren al in schemer gehuld en de zee verloor alle kleur.
fiction_000770,1,De vrouw hoestte en haar wimpers trilden.
fiction_000771,1,In een ongewone tijd gebeurden er nu eenmaal ook ongewone dingen.
fiction_000772,1,Ik moet eerlijk toegeven dat ik een deur nog nooit zo ver had zien openstaan.
fiction_000773,1,Met zijn mes schraapte hij het laatste prakje van zijn bord en bracht het naar zijn mond.
fiction_000774,1,"Het moet schijn zijn geweest, want later was er niets van terug te vinden."
fiction_000775,1,Diep zoog ik de rook in mijn longen.
fiction_000776,1,Dat zou ik niet kunnen verdragen.
fiction_000777,1,"Hij had het mutsje dat hij tijdens het gebed droeg, verwisseld voor zijn baret."
fiction_000778,1,Uiteindelijk schoor ze bij na al haar haar eraf en had ze alleen nog een hanenkam over.
fiction_000779,1,Hij roerde in zijn koffie.
fiction_000780,1,De afwas van gisteren stond nog op het aanrecht.
fiction_000781,1,Ze werken in een rood hemd en een blauwe katoenen onderbroek.
fiction_000782,1,Heb ik me dat dan allemaal verbeeld?
fiction_000783,1,Ik bromde iets en liep naar de slaapkamer.
fiction_000784,1,De takken van de boom hadden niets van doen met de stam.
fiction_000785,1,Hij hees zijn broek op en deed zijn riem weer om.
fiction_000785,2,Hij nam de riemen weer op en maakte zich gereed naar de oever te varen.
fiction_000786,1,Bij de receptie lag een envelop met zijn naam erop.
fiction_000787,1,Ze bekijkt de plaatjes en leest wat eronder staat.
fiction_000788,1,Jaap hielp mij de schilderijen uitzoeken.
fiction_000789,1,Maar daarmee zijn nog niet alle flarden van het verhaal verteld.
fiction_000790,1,Een soldaat demonstreerde de werking van het geweer.
fiction_000791,1,In de kamer lagen twee matrassen op de grond.
fiction_000792,1,Hij kwam naar me toe met een brede grijns op zijn gezicht.
fiction_000793,1,Friedrich was in al zijn verzorgde eenvoud een verschijning met aristocratische straling.
fiction_000794,1,Hij draaide zich op zijn rug en gaapte luidruchtig.
fiction_000795,1,Ze vloog de deur uit en rende rand op het erf.
fiction_000796,1,Zo tropisch was de temperatuur dat wagens van de gemeente water spoten over het asfalt.
fiction_000797,1,De rommel op het bureau valt helemaal niet te beschrijven.
fiction_000798,1,Hij vernielde zijn bouwwerk met snelle woeste gebaren.
fiction_000799,1,"Ze liepen door de stad, niet bang om te verdwalen."
fiction_000800,1,We groeven een diepe kuil in het zand.
fiction_000801,1,Op een bank in de hoek sliep een bejaarde man met open mond.
fiction_000802,1,"Als je goed kunt zwemmen, zul je hier niet gauw verdrinken."
fiction_000803,1,De vrouw bewoog haar neus zoals een konijn dat doet.
fiction_000804,1,Hij kon geen nacht van huis zijn zonder heimwee te krijgen.
fiction_000805,1,Ze schokt op van schrik en meteen glipt het glas uit haar vingers.
fiction_000806,1,Ook mijn opa was in de veertig toen hij doodging.
fiction_000807,1,Zij stelde voor om in een andere gelegenheid een borrel te gaan drinken.
fiction_000808,1,De vrouw zette de beker op tafel en zoog aan het filter van haar sigaret.
fiction_000809,1,Sinds onze terugkomst was ik overdag voornamelijk alleen met de bedienden in huis geweest.
fiction_000810,1,De weerspiegeling hindert haar niet.
fiction_000811,1,Hij trok een gezicht alsof hij de pest en de cholera op zich af zag komen.
fiction_000812,1,Je moeder denkt zeker een brutaal mens heeft de halve wereld.
fiction_000813,1,Er is een vergissing in het spel.
fiction_000814,1,Haar broek is in de was gekrompen.
fiction_000815,1,Ze voelde zich even machteloos als ik.
fiction_000816,1,De volgende dagen besteedde ik aan het bedwingen van de neiging om haar op te bellen.
fiction_000817,1,Mijn lichaam reageerde op elke aanraking.
